experiment_id,bias_id,model_id,bias,experiment_type,scenario,model,local,temperature,system,content,variables,response_type,target_response,part,parts_total,ran_date,correct_ran_loops,total_ran_loops,updated_at
72130,721,30,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-10 11:59:38.514026,100,100,2025-01-04 17:14:56.419830+00:00
72131,721,31,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,1,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-10 12:00:20.371039,100,100,2025-01-04 17:14:56.419830+00:00
72132,721,32,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-10 12:02:33.849516,100,100,2025-01-04 17:14:56.419830+00:00
72133,721,33,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-10 12:03:18.247918,100,100,2025-01-04 17:14:56.419830+00:00
72134,721,34,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-10 12:05:29.518476,100,100,2025-01-04 17:14:56.419830+00:00
72140,721,40,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-11 18:06:32.859466,100,100,2025-01-04 17:14:56.419830+00:00
72141,721,41,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,1,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-11 18:05:37.324184,100,100,2025-01-04 17:14:56.419830+00:00
72142,721,42,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-11 18:04:35.469862,100,100,2025-01-04 17:14:56.419830+00:00
72143,721,43,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-11 18:49:05.060311,100,100,2025-01-04 17:14:56.419830+00:00
72144,721,44,transaction utility,multi-scenario,2_odd_numbers,gpt-4o,false,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-11 19:13:47.772298,100,100,2025-01-04 17:14:56.419830+00:00
72150,721,50,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 20:47:06.591049,100,100,2025-01-04 17:14:56.419830+00:00
72151,721,51,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,1,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 21:09:44.931564,100,100,2025-01-04 17:14:56.419830+00:00
72152,721,52,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 21:09:21.198784,100,100,2025-01-04 17:14:56.419830+00:00
72153,721,53,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 21:08:57.631352,100,100,2025-01-04 17:14:56.419830+00:00
72154,721,54,transaction utility,multi-scenario,2_odd_numbers,llama3.1,true,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 21:07:03.281243,100,100,2025-01-04 17:14:56.419830+00:00
72160,721,60,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,0.7,Linux,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 23:47:53.804979,100,100,2025-01-04 17:14:56.419830+00:00
72161,721,61,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,1,Linux,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 23:47:26.182482,100,100,2025-01-04 17:14:56.419830+00:00
72162,721,62,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,1.3,Linux,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 23:48:21.671321,100,100,2025-01-04 17:14:56.419830+00:00
72163,721,63,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,0.2,Linux,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 23:48:49.760574,100,100,2025-01-04 17:14:56.419830+00:00
72164,721,64,transaction utility,multi-scenario,2_odd_numbers,llama3.1:70b,true,1.8,Linux,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 23:49:46.973327,100,100,2025-01-04 17:14:56.419830+00:00
72170,721,70,transaction utility,multi-scenario,2_odd_numbers,phi3.5,true,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 17:51:38.335685,100,100,2025-01-04 17:14:56.419830+00:00
72171,721,71,transaction utility,multi-scenario,2_odd_numbers,phi3.5,true,1,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 17:51:50.832724,100,100,2025-01-04 17:14:56.419830+00:00
72172,721,72,transaction utility,multi-scenario,2_odd_numbers,phi3.5,true,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 17:52:03.308675,100,100,2025-01-04 17:14:56.419830+00:00
72173,721,73,transaction utility,multi-scenario,2_odd_numbers,phi3.5,true,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 17:52:16.696026,100,100,2025-01-04 17:14:56.419830+00:00
72174,721,74,transaction utility,multi-scenario,2_odd_numbers,phi3.5,true,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-07 17:52:29.875593,100,100,2025-01-04 17:14:56.419830+00:00
72180,721,80,transaction utility,multi-scenario,2_odd_numbers,phi3:medium,true,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 18:36:03.898722,100,100,2025-01-04 17:14:56.419830+00:00
72181,721,81,transaction utility,multi-scenario,2_odd_numbers,phi3:medium,true,1,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 18:35:40.022242,100,100,2025-01-04 17:14:56.419830+00:00
72182,721,82,transaction utility,multi-scenario,2_odd_numbers,phi3:medium,true,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 18:35:16.503925,100,100,2025-01-04 17:14:56.419830+00:00
72183,721,83,transaction utility,multi-scenario,2_odd_numbers,phi3:medium,true,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 18:34:51.369434,100,100,2025-01-04 17:14:56.419830+00:00
72184,721,84,transaction utility,multi-scenario,2_odd_numbers,phi3:medium,true,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-11-08 18:34:28.639055,100,100,2025-01-04 17:14:56.419830+00:00
72190,721,90,transaction utility,multi-scenario,2_odd_numbers,claude-3-haiku,False,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-16 15:37:13.098754,100,100,2025-01-04 17:14:56.419830+00:00
72191,721,91,transaction utility,multi-scenario,2_odd_numbers,claude-3-haiku,False,1.0,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-16 15:40:01.265924,100,100,2025-01-04 17:14:56.419830+00:00
72192,721,92,transaction utility,multi-scenario,2_odd_numbers,claude-3-haiku,False,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-16 15:42:49.944602,100,100,2025-01-04 17:14:56.419830+00:00
72193,721,93,transaction utility,multi-scenario,2_odd_numbers,claude-3-haiku,False,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-16 15:45:40.319216,100,100,2025-01-04 17:14:56.419830+00:00
72194,721,94,transaction utility,multi-scenario,2_odd_numbers,claude-3-haiku,False,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-16 15:48:35.436812,100,100,2025-01-04 17:14:56.419830+00:00
72200,721,100,transaction utility,multi-scenario,2_odd_numbers,claude-3.5-sonnet,False,0.7,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-17 15:45:38.096300,100,100,2025-01-04 17:14:56.419830+00:00
72201,721,101,transaction utility,multi-scenario,2_odd_numbers,claude-3.5-sonnet,False,1.0,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-17 15:42:53.387454,100,100,2025-01-04 17:14:56.419830+00:00
72202,721,102,transaction utility,multi-scenario,2_odd_numbers,claude-3.5-sonnet,False,1.3,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-17 13:56:01.642461,100,100,2025-01-04 17:14:56.419830+00:00
72203,721,103,transaction utility,multi-scenario,2_odd_numbers,claude-3.5-sonnet,False,0.2,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-17 15:38:06.992948,100,100,2025-01-04 17:14:56.419830+00:00
72204,721,104,transaction utility,multi-scenario,2_odd_numbers,claude-3.5-sonnet,False,1.8,All,"You set off to buy a new radio. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 340, ""second_price_value"": 242}",choice,B,1,2,2024-12-17 15:20:44.725144,100,100,2025-01-04 17:14:56.419830+00:00
72210,722,10,transaction utility,multi-scenario,2_odd_numbers,gemma2,true,0.7,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 00:07:33.772868,100,100,2025-01-04 17:14:56.419830+00:00
72211,722,11,transaction utility,multi-scenario,2_odd_numbers,gemma2,true,1,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 00:07:10.595997,100,100,2025-01-04 17:14:56.419830+00:00
72212,722,12,transaction utility,multi-scenario,2_odd_numbers,gemma2,true,1.3,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 00:06:47.402864,100,100,2025-01-04 17:14:56.419830+00:00
72213,722,13,transaction utility,multi-scenario,2_odd_numbers,gemma2,true,0.2,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 00:06:23.970710,100,100,2025-01-04 17:14:56.419830+00:00
72214,722,14,transaction utility,multi-scenario,2_odd_numbers,gemma2,true,1.8,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-08 00:03:22.151997,100,100,2025-01-04 17:14:56.419830+00:00
72220,722,20,transaction utility,multi-scenario,2_odd_numbers,gemma2:27b,true,0.7,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 17:24:52.154923,100,100,2025-01-04 17:14:56.419830+00:00
72221,722,21,transaction utility,multi-scenario,2_odd_numbers,gemma2:27b,true,1,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 17:49:51.853233,100,100,2025-01-04 17:14:56.419830+00:00
72222,722,22,transaction utility,multi-scenario,2_odd_numbers,gemma2:27b,true,1.3,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 17:49:32.344016,100,100,2025-01-04 17:14:56.419830+00:00
72223,722,23,transaction utility,multi-scenario,2_odd_numbers,gemma2:27b,true,0.2,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 17:49:12.640775,100,100,2025-01-04 17:14:56.419830+00:00
72224,722,24,transaction utility,multi-scenario,2_odd_numbers,gemma2:27b,true,1.8,Linux,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 17:47:53.989534,100,100,2025-01-04 17:14:56.419830+00:00
72230,722,30,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,0.7,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 19:48:24.643703,100,100,2025-01-04 17:14:56.419830+00:00
72231,722,31,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,1,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 12:06:14.440786,100,100,2025-01-04 17:14:56.419830+00:00
72232,722,32,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,1.3,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 12:06:59.425245,100,100,2025-01-04 17:14:56.419830+00:00
72233,722,33,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,0.2,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 12:09:03.021432,100,100,2025-01-04 17:14:56.419830+00:00
72234,722,34,transaction utility,multi-scenario,2_odd_numbers,gpt-4o-mini,false,1.8,All,"You set off to buy a new television. At the store where you expect to buy it, you find that the price is $ initial_price_value. A clerk informs you that the same item is available at another branch of the same store for on $ second_price_value. The store is a 20-minute drive away and the clerk assures you that they have what you want there. Do you buy A) at the initial store or B) go to the other store? Choose between A and B. __","{""initial_price_value"": 6305, ""second_price_value"": 6208}",choice,A,2,2,2024-11-10 12:09:44.999931,100,100,2025-01-04 17:14:56.419830+00:00
